university_id,course_id,faculty,course_name,degree_type,course_url,curriculum_supported,typical_offer,min_requirements,min_points_home,intl_buffer_points,required_subjects,recommended_subjects,ps_expected_signals,estimated_annual_cost_international,notes
CAM,CAM_CS_BA_2026,Computer Science & Technology,Computer Science BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/computer-science,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* required.,Further Maths (A*); Computer Science.,Mathematical maturity over coding skill; algorithmic thinking; evidence of independent technical builds/research; logical resilience; curiosity about low-level systems.,39162,Add intl buffer +1; budget filter; TMUA is a hard gate; extremely high rejection rate.
CAM,CAM_ENG_BA_2026,Engineering,Engineering BA/MEng,BA/MEng,https://www.undergraduate.study.cam.ac.uk/courses/engineering,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and Physics A* required.,Further Maths (A).,"Mechanical intuition; problem decomposition; evidence of ""Maker"" mindset (robotics/CAD/repairs); ability to link physics theory to physical design; teamwork skills.",39162,Add intl buffer +1; budget filter; ESAT required; General entry for 2 years before specialization.
CAM,CAM_NS_BA_2026,Biological and Physical Sciences,Natural Sciences BA/MSci,BA/MSci,https://www.undergraduate.study.cam.ac.uk/courses/natural-sciences,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and two other sciences required.,Further Maths; Chemistry; Physics; Biology.,"Interdisciplinary scientific curiosity; ability to connect concepts across Bio/Chem/Phys; experimental rigor; evidence of ""super-curricular"" reading (journals/papers).",39162,Add intl buffer +1; budget filter; ESAT required; This covers all sciences at Cambridge.
CAM,CAM_CHEME_BA_2026,Chemical Engineering and Biotechnology,Chemical Engineering and Biotechnology BA/MEng,BA/MEng,https://www.undergraduate.study.cam.ac.uk/courses/chemical-engineering-and-biotechnology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and Chemistry A* required.,Physics; Further Maths.,Interest in industrial scale-up and bio-tech innovation; process-driven thinking; curiosity about sustainable energy/materials; quantitative strength.,39162,Add intl buffer +1; budget filter; ESAT required.
CAM,CAM_ECON_BA_2026,Economics,Economics BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/economics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* required.,Further Maths (highly preferred).,Theoretical econ modeling interest; evidence of high-level quantitative intuition; awareness of global market data; critical take on economic orthodoxies; zero fluff.,25700,Add intl buffer +1; budget filter; TMUA is a hard gate; A* in Maths is essential.
CAM,CAM_LAW_BA_2026,Law,Law BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/law,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,None required.,History; English.,Precision in language; ability to dissect complex legal statutes; discursive reasoning; engagement with legal philosophy; ability to build a case from counter-intuitive facts.,25700,Add intl buffer +1; budget filter; LNAT required.
CAM,CAM_HSPS_BA_2026,Human,Social,and Political Sciences,HSPS BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/human-social-and-political-sciences,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",40,1,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,Analytical approach to power and institutions; evidence of following international affairs; interest in sociological theory; interdisciplinary range (Politics/Sociology/Anthro). | 25700 | Add intl buffer +1; budget filter; No admissions test (usually college-specific task/essay).,None required.,25700,Analytical approach to power and institutions; evidence of following international affairs; interest in sociological theory; interdisciplinary range (Politics/Sociology/Anthro). | 25700 | Add intl buffer +1; budget filter; No admissions test (usually college-specific task/essay).
CAM,CAM_LE_BA_2026,Land Economy,Land Economy BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/land-economy,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,A-level Maths preferred.,Economics; Geography.,Unique interest in the bridge between environment and economics; curiosity about property markets and land use; analytical take on urban planning.,25700,Add intl buffer +1; budget filter; Highest success rate for social science applicants.
CAM,CAM_PSY_BA_2026,Psychology,Psychological and Behavioural Sciences BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/psychological-and-behavioural-sciences,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Biology or Maths preferred.,Psychology; Biology; Maths.,Understanding of psychology as an experimental science; curiosity about brain-behavior links; critical evaluation of scientific claims; interest in data/stats.,25700,Add intl buffer +1; budget filter.
CAM,CAM_ARCH_BA_2026,Architecture,Architecture BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/architecture,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,Portfolio required.,Art; Mathematics; Physics.,Spatial imagination; ability to link design to social/physical environment; evidence of creative process in portfolio; curiosity about materiality and structures.,33672,Add intl buffer +1; budget filter; Interview and drawing task are critical.
CAM,CAM_HIST_BA_2026,History,History BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/history,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,History A-level preferred.,Languages; Politics.,Historiographical awareness (why interpretations differ); primary source analysis; evidence-based argument; vertical depth in self-chosen period.,25700,Add intl buffer +1; budget filter.
CAM,CAM_ENGL_BA_2026,English,English BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/english,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,A-level English Lit A* required.,History; Languages.,Independent critical voice; breadth of reading from medieval to contemporary; sensitivity to form/prosody; ability to handle theory; academic stamina.,25700,Add intl buffer +1; budget filter.
CAM,CAM_PHIL_BA_2026,Philosophy,Philosophy BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/philosophy,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,None required.,Mathematics; Philosophy.,Logical precision; engagement with analytical philosophy (Cambridge's specialty); ability to handle abstract concepts; clarity of prose; ethical reasoning.,25700,Add intl buffer +1; budget filter.
CAM,CAM_MED_MB_2026,Biology & Clinical Medicine,Medicine MB BChir,MB BChir,https://www.undergraduate.study.cam.ac.uk/courses/medicine,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Chemistry and one of Bio/Math/Phys required.,All three of Bio/Chem/Maths.,Evidence of clinical shadowing; patient empathy combined with deep scientific stamina; understanding of medical research; ethical maturity; UCAT performance.,67194,Add intl buffer +1; budget filter; UCAT required; Integrated 6-year degree; Most expensive UK clinical course.
CAM,CAM_VET_BA_2026,Veterinary Medicine,Veterinary Medicine VetMB,VetMB,https://www.undergraduate.study.cam.ac.uk/courses/veterinary-medicine,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40-42 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Chemistry and one of Bio/Math/Phys required.,All three of Bio/Chem/Maths.,Extensive animal handling evidence; scientific rigor; resilience; understanding of veterinary science vs pet care; ethics.,35500,Add intl buffer +1; budget filter; ESAT required.
CAM,CAM_MUSIC_BA_2026,Music,Music BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/music,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,A-level Music A* required.,None.,Performance excellence; analytical understanding of music theory; interest in musicology and history; original creative voice; academic curiosity.,33000,Add intl buffer +1; budget filter; Audition/Interview required.
CAM,CAM_AMES_BA_2026,Asian and Middle Eastern Studies,AMES BA,BA,https://www.undergraduate.study.cam.ac.uk/courses/asian-and-middle-eastern-studies,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,A-Levels: A*AA; IB: 40-42 (776 HL). Contextual: AAB / 38 (18 HL).,40,1,None required (Languages preferred).,History; Politics.,Linguistic resilience; specific niche curiosity (Arabic/Chinese/Japanese); evidence of exploring history/culture beyond the script; adaptability.,25700,Add intl buffer +1; includes Year Abroad.
OXF,OXF_EM_BA_2026,Social Sciences,Economics and Management BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/economics-and-management,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (666 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (666 HL).,39,1,A-level Maths A* required.,Further Maths.,Analytical rigor; ability to apply economic logic to organizational problems; critical engagement with management theory; high quantitative comfort; evidence of vertical depth in reading.,44820,Add intl buffer +1; budget filter; TSA (Section 1) is a hard gate; Statistically the hardest course to get an offer for (approx 6% success rate).
OXF,OXF_LAW_BA_2026,Social Sciences,Law (Jurisprudence) BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/law-jurisprudence,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,None required.,Essay-based subjects (History/English).,Logical precision; ability to dissect complex statutes; sensitivity to linguistic nuance; engagement with legal philosophy; ability to argue from counter-intuitive positions.,41230,"Add intl buffer +1; budget filter; LNAT test is a hard gate; Interview focused on ""unseen cases""."
OXF,OXF_PPE_BA_2026,Social Sciences,"Philosophy, Politics and Economics BA",BA,https://www.ox.ac.uk/admissions/undergraduate/courses/philosophy-politics-and-economics-ppe,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 39 (766 HL). Contextual: AAB / 38 (666 HL).,A-Levels: AAA; IB: 39 (766 HL). Contextual: AAB / 38 (666 HL).,39,1,A-level Maths A/A* highly recommended.,History; Politics.,"Ability to bridge three distinct frameworks; engagement with political theory; logical argumentation; critical take on current global crises; evidence of ""tutorial readiness"" (self-directed study).",38540,Add intl buffer +1; budget filter; TSA (Sections 1 & 2) is a hard gate.
OXF,OXF_HIST_BA_2026,Humanities,History BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/history,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,History A-level preferred.,Languages; Politics.,Historiographical curiosity (why do historians disagree?); primary source analysis; evidence-based argument; vertical depth in a specific period; sophisticated writing.,38540,Add intl buffer +1; budget filter; HAT test required; Written work submission required.
OXF,OXF_ENGL_BA_2026,Humanities,English Language and Literature BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/english-language-and-literature,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level English Lit grade A required.,History; Classics; Modern Languages.,"Independent critical voice; breadth of reading across centuries; sensitivity to form and style; ability to handle literary theory; academic ""tenacity"" in reading.",38540,Add intl buffer +1; budget filter; ELAT test no longer used (check 2026 update); Written work required.
OXF,OXF_GEOG_BA_2026,Social Sciences,Geography BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/geography,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (666 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (666 HL).,39,1,None required.,Geography.,Spatial logic; interest in Anthropocene ethics; ability to synthesize physical and social data; awareness of global inequalities; fieldwork curiosity.,38540,Add intl buffer +1; budget filter; GAT (Geography Admissions Test) required.
OXF,OXF_MATH_BA_2026,MPLS,Mathematics BA/MMath,BA/MMath,https://www.ox.ac.uk/admissions/undergraduate/courses/mathematics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (766 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (766 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* and Further Maths A* required.,Physics.,"Proof-based reasoning; passion for abstract beauty in maths; participation in Olympiads; evidence of solving ""unseen"" problems; clarity in presentation.",41230,Add intl buffer +1; budget filter; MAT test is the primary gate; A*A* is standard floor.
OXF,OXF_CS_BA_2026,MPLS,Computer Science BA/MCompSci,BA/MCompSci,https://www.ox.ac.uk/admissions/undergraduate/courses/computer-science,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (766 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (766 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* required.,Further Maths (A*).,"Algorithmic thinking; mathematical maturity over ""coding"" skill; evidence of logical project work; curiosity about theoretical foundations; resilience.",44820,Add intl buffer +1; budget filter; MAT test is a hard gate.
OXF,OXF_PHYS_BA_2026,MPLS,Physics BA/MPhys,BA/MPhys,https://www.ox.ac.uk/admissions/undergraduate/courses/physics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Maths and Physics A*A required.,Further Maths.,Intuitive physical reasoning; ability to model the world via calculus; interest in quantum/cosmology; experimental curiosity; technical precision.,44820,Add intl buffer +1; budget filter; PAT test is a hard gate.
OXF,OXF_ENG_BA_2026,MPLS,Engineering Science MEng,MEng,https://www.ox.ac.uk/admissions/undergraduate/courses/engineering-science,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths and Physics A* required.,Further Maths.,Problem decomposition; mechanical/electrical intuition; evidence of hands-on builds or CAD; teamwork; understanding of constraints; maker mindset.,44820,Add intl buffer +1; budget filter; PAT test is a hard gate.
OXF,OXF_CHEM_MCHEM_2026,MPLS,Chemistry MChem,MChem,https://www.ox.ac.uk/admissions/undergraduate/courses/chemistry,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Chemistry and Maths A* required.,Physics; Biology.,Molecular intuition; interest in kinetics/synthesis; experimental precision; curiosity about quantum chemistry or green energy.,44820,Add intl buffer +1; budget filter.
OXF,OXF_MAT_BSC_2026,MPLS,Materials Science MEng,MEng,https://www.ox.ac.uk/admissions/undergraduate/courses/materials-science,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 40 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 40 (766 HL). Contextual: AAA / 38 (18 HL).,40,1,A-level Maths and Physics A*A required.,Chemistry.,Interest in nanotechnology/sustainability; bridging chemistry and physics; lab curiosity; understanding of future material challenges.,41230,Add intl buffer +1; budget filter; PAT required.
OXF,OXF_MED_BMBCH_2026,Medical Sciences,Medicine Pre-Clinical BM BCh,BM BCh,https://www.ox.ac.uk/admissions/undergraduate/courses/medicine,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Chemistry and one of Bio/Maths/Phys A required.,None.,Evidence of academic scientific rigor (Oxford Medicine is very traditional/research-heavy); patient empathy; commitment to clinical ethics; UCAT performance.,59510,Add intl buffer +1; budget filter; UCAT required; BMAT discontinued; most expensive UK degree for intl.
OXF,OXF_BMS_BA_2026,Medical Sciences,Biomedical Sciences BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/biomedical-sciences,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,Two from Bio/Chem/Maths/Phys required.,Biology; Chemistry.,Passion for human health research; interest in cell biology/pathology; analytical taking on medical data; curiosity about disease mechanisms.,41230,Add intl buffer +1; budget filter; UCAT required.
OXF,OXF_PSY_BA_2026,Medical Sciences,Experimental Psychology BA/MSci,BA/MSci,https://www.ox.ac.uk/admissions/undergraduate/courses/experimental-psychology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,None required (Math/Bio preferred).,Mathematics; Biology; Psychology.,Scientific literacy; interest in cognition and brain function; evidence of understanding research methods; critical analysis of behavioral data.,38540,Add intl buffer +1; budget filter; TSA (Section 1) required.
OXF,OXF_BIOL_BA_2026,MPLS,Biology BA/MBiol,BA/MBiol,https://www.ox.ac.uk/admissions/undergraduate/courses/biology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Biology and one other science A required.,Chemistry; Maths.,Interest in genetics,38540,or evolution; field-work curiosity; ability to link genetic data to ecosystems; evidence of scientific curiosity. | 44820 | Add intl buffer +1; budget filter.
OXF,OXF_CLAS_BA_2026,Humanities,Classics BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/classics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,None (Latin/Greek preferred).,Ancient History.,Linguistic aptitude (or willingness to learn); interest in ancient social structures/politics; bridging material culture and text; curiosity about legacy.,38540,Add intl buffer +1; budget filter; CAT test required.
OXF,OXF_MOD_LANG_BA_2026,Humanities,Modern Languages BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/modern-languages,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level in target language A required (or ab initio).,History; English Lit.,Passion for target culture literature/film; linguistic resilience; curiosity about history; academic structural writing.,38540,Add intl buffer +1; includes Year Abroad.
OXF,OXF_MUSIC_BA_2026,Humanities,Music BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/music,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Music grade A required.,None.,Performance excellence; analytical understanding of music theory; interest in musicology and history; academic curiosity.,38540,Add intl buffer +1; budget filter.
OXF,OXF_PHIL_THEO_BA_2026,Humanities,Philosophy and Theology BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/philosophy-and-theology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,None required.,Philosophy; Religious Studies.,Ability to handle abstract logical concepts; sensitivity to the history of ideas; critical analysis of religious language; sophisticated essay structure.,38540,Add intl buffer +1; Phil test (Philosophy Test) required.
OXF,OXF_MATH_PHIL_BA_2026,MPLS / Humanities,Mathematics and Philosophy BA/MMathPhil,BA/MMathPhil,https://www.ox.ac.uk/admissions/undergraduate/courses/mathematics-and-philosophy,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (766 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (766 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* and Further Maths A* required.,None.,Extreme logical rigor; interest in the foundations of mathematics; ability to switch between symbolic logic and complex prose; evidence of high-level problem solving.,41230,Add intl buffer +1; MAT test is a hard gate.
OXF,OXF_PHYS_PHIL_BA_2026,MPLS / Humanities,Physics and Philosophy BA/MPhysPhil,BA/MPhysPhil,https://www.ox.ac.uk/admissions/undergraduate/courses/physics-and-philosophy,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Maths A* and Physics A required.,Further Maths.,Deep curiosity about the nature of space and time; ability to bridge high-level calculus with philosophical questioning; engagement with modern physics theory.,44820,Add intl buffer +1; PAT test is a hard gate.
OXF,OXF_COMP_PHIL_BA_2026,MPLS / Humanities,Computer Science and Philosophy BA/MCompPhil,BA/MCompPhil,https://www.ox.ac.uk/admissions/undergraduate/courses/computer-science-and-philosophy,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Maths A* required.,Further Maths.,Fascinating with AI ethics and logic; mathematical maturity; interest in the limits of computation; clarity in abstract reasoning.,44820,Add intl buffer +1; MAT test is a hard gate.
